-2.100000000000000000e+01
-2.050000000000000000e+01
-2.066666666666666785e+01
-2.075000000000000000e+01
-2.060000000000000142e+01
-2.066666666666666785e+01
-2.071428571428571530e+01
-2.075000000000000000e+01
-2.077777777777777857e+01
-2.080000000000000071e+01
-2.081818181818181657e+01
-2.083333333333333215e+01
-2.061538461538461675e+01
-2.057142857142857295e+01
-2.060000000000000142e+01
-2.062500000000000000e+01
-2.064705882352941302e+01
-2.066666666666666785e+01
-2.068421052631579116e+01
-2.069999999999999929e+01
-2.066666666666666785e+01
-2.059090909090908994e+01
-2.056521739130434767e+01
-2.058333333333333215e+01
-2.060000000000000142e+01
-2.061538461538461675e+01
-2.062962962962962976e+01
-2.064285714285714235e+01
-2.058620689655172242e+01
-2.060000000000000142e+01
-2.061290322580645196e+01
-2.062500000000000000e+01
-2.060606060606060552e+01
-2.061764705882352899e+01
-2.048571428571428399e+01
-2.050000000000000000e+01
-2.043243243243243157e+01
-2.042105263157894868e+01
-2.041025641025640880e+01
-2.035000000000000142e+01
-2.034146341463414487e+01
-2.033333333333333215e+01
-2.034883720930232442e+01
-2.029545454545454675e+01
-2.026666666666666572e+01
-2.023913043478260931e+01
-2.017021276595744794e+01
-2.012500000000000000e+01
-2.006122448979591866e+01
-2.003999999999999915e+01
-2.003921568627450966e+01
-2.003846153846154010e+01
-2.000000000000000000e+01
-1.996296296296296191e+01
-1.990909090909091006e+01
-1.989285714285714235e+01
-1.984210526315789380e+01
-1.981034482758620641e+01
-1.981355932203389969e+01
-1.976666666666666572e+01
-1.970491803278688536e+01
-1.969354838709677580e+01
-1.968253968253968367e+01
-1.967187500000000000e+01
-1.967692307692307807e+01
-1.966666666666666785e+01
-1.961194029850746290e+01
-1.958823529411764852e+01
-1.959420289855072639e+01
-1.955714285714285694e+01
-1.949295774647887214e+01
-1.944444444444444287e+01
-1.939726027397260211e+01
-1.936486486486486314e+01
-1.932000000000000028e+01
-1.925000000000000000e+01
-1.919480519480519476e+01
-1.907692307692307665e+01
-1.901265822784809956e+01
-1.896249999999999858e+01
-1.888888888888888928e+01
-1.886585365853658658e+01
-1.879518072289156549e+01
-1.871428571428571530e+01
-1.856470588235294272e+01
-1.846511627906976827e+01
-1.836781609195402254e+01
-1.827272727272727337e+01
-1.822471910112359694e+01
